"Reported_Date","Header_From","SPF_Authentication_Domain","DKIM_Authentication_Domain","Email_Provider",Domain,"IP_Address","Host_Details",Score,"State_of_IP",Owner,"Email_Volume","DMARC_Pass_Fail","SPF_Authentication","SPF_Alignment","SPF_Policy","DKIM_Authentication","DKIM_Alignment","DKIM_Policy","Policy_evaluated_Disposition","Reason_Comment","Reason_Type"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.47","mail-ej1-f47.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.47","mail-ej1-f47.google.com",,,,2,1,0,0,0,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.48","mail-ej1-f48.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/05/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.48","mail-ej1-f48.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.48","mail-ej1-f48.google.com",,,,2,1,0,0,0,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.48","mail-ej1-f48.google.com",,,,2,1,1,1,1,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.49","mail-ej1-f49.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.50","mail-ej1-f50.google.com",,,,1,1,0,0,0,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.50","mail-ej1-f50.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.50","mail-ej1-f50.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.51","mail-ej1-f51.google.com",,,,1,1,0,0,0,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.51","mail-ej1-f51.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.53","mail-ej1-f53.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.53","mail-ej1-f53.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.54","mail-ej1-f54.google.com",,,,1,1,0,0,0,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.54","mail-ej1-f54.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.54","mail-ej1-f54.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk",Yahoo,"randstadsourceright.co.uk","209.85.218.54","mail-ej1-f54.google.com",,,,1,1,1,1,1,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","calendar-server.bounces.google.com","google.com randstadsourceright.co.uk","AMAZON-SES","randstadsourceright.co.uk","209.85.218.73","mail-ej1-f73.google.com",,,,1,1,1,0,0,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadusa.com","google.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstad.com",NA,"google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstad.es","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.nl",NA,"google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.com","risesmart.com","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.com.au","randstadrisesmart.com.au","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.es",NA,"google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.my","randstadrisesmart.com","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.com","google.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","accesshealthcare.ie",NA,"google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,0,0,0,0,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","accesshealthcare.ie","accessnursing.ie","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,0,0,0,1,0,0,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","accessnursing.ie",NA,"google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","accessnursing.ie","accessnursing.ie","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,1,0,0,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,0,0,0,0,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.com","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/02/2023 00:00:00","randstadsourceright.co.uk","uniben.edu","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.dk","randstadrisesmart-dk.20210112.gappssmtp.com","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.fr","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.com","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadusa.com","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadusa.com","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",3,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.co.uk","randstadrisesmart-co-uk.20210112.gappssmtp.com","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",3,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.com","randstadrisesmart.com","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",3,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","accesshealthcare.ie",NA,"google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",4,0,0,0,0,0,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","accesshealthcare.ie","accessnursing.ie","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",4,0,0,0,0,1,0,0,none,NA,NA
"02/04/2023 00:00:00","randstadsourceright.co.uk","accesshealthcare.ie","accessnursing.ie","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",4,0,0,0,0,1,0,0,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","eu.randstadsourceright.com","amazonses.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,1,1,0,0,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstad.com","google.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,1,1,0,0,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","eu.randstadsourceright.com","amazonses.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,1,1,0,0,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstad.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,1,1,0,0,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,1,1,1,1,0,0,0,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadrisesmart-co-uk.20210112.gappssmtp.com","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",1,1,1,1,1,1,0,0,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstad.com","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",14,1,1,0,0,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","amazonses.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",15,1,0,0,0,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstad.co.uk randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,1,1,1,1,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.nl","google.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,1,1,0,0,1,1,1,none,NA,NA
"02/04/2023 00:00:00","randstadsourceright.co.uk","randstad.com","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",2,1,1,0,0,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","amazonses.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",24,1,1,1,1,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.com","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",3,1,1,0,0,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","amazonses.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",34,1,1,1,1,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstad.co.uk randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",4,1,0,0,0,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",4025,1,0,0,0,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","amazonses.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",42,1,1,1,1,1,1,1,none,NA,NA
"02/04/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",42,1,1,1,1,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",4900,1,1,1,1,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",4942,1,1,1,1,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstad.com","google.com randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",6,1,1,0,0,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","nl.randstad.com","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",7,1,1,0,0,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstad.co.uk randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",7,1,1,1,1,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstad.com","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",8,1,1,0,0,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstad.co.uk randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",8,1,1,1,1,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.41","mail-sor-f41.google.com",NA,"79,0","GOOGLE,US",818,1,1,1,1,1,1,1,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.65","mail-sor-f65.google.com",NA,"80,0","GOOGLE,US",16,1,1,1,1,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.65","mail-sor-f65.google.com",NA,"80,0","GOOGLE,US",24,1,0,0,0,1,1,1,none,NA,NA
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.65","mail-sor-f65.google.com",NA,"80,0","GOOGLE,US",4,1,1,1,1,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.65","mail-sor-f65.google.com",NA,"80,0","GOOGLE,US",4,1,1,1,1,1,1,1,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.hk","randstadrisesmart.hk","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.my","randstadrisesmart-my.20210112.gappssmtp.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",1,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/02/2023 00:00:00","randstadsourceright.co.uk","indeed.com","indeed.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",11,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadeducation.co.uk","randstadsourceright-co-uk.20210112.gappssmtp.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",12,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.eu","randstadsourceright.eu","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",12,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","twago.com","twago.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",129,0,1,0,0,1,0,0,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.it","randstadrisesmart.it","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",13,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.ca","randstadsourceright.ca","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",14,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.co.uk","randstadrisesmart-co-uk.20210112.gappssmtp.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",15,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","twago.com","twago.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",17,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.com","randstadrisesmart.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",197,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.com","randstadsourceright.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.sg","randstadrisesmart-sg.20210112.gappssmtp.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.com","randstadsourceright.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/04/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.com","randstadsourceright.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",2,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstad.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",20,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.es",NA,"google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",20,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstad.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",21,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstadrisesmart.com.au","randstadrisesmart.com.au","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",23,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/02/2023 00:00:00","randstadsourceright.co.uk","randstad.co.uk","randstadsourceright.co.uk","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",25,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","randstadsourceright.co.uk","freshdesk.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",26,0,0,0,0,0,0,0,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","twago.com","twago.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",27,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","twago.com","twago.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",27,0,1,0,0,1,0,0,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","randstad.co.uk","randstad.co.uk randstadsourceright-co-uk.20210112.gappssmtp.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",29,0,1,0,0,1,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","accessnursing.ie",NA,"google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",35,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/01/2023 00:00:00","randstadsourceright.co.uk","accessnursing.ie","accessnursing.ie","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",35,0,1,0,0,1,0,0,none,NA,NA
"02/02/2023 00:00:00","randstadsourceright.co.uk","twago.com","twago.com","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",39,0,1,0,0,1,0,0,none,NA,NA
"02/03/2023 00:00:00","randstadsourceright.co.uk","accessnursing.ie",NA,"google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",39,0,1,0,0,0,0,0,none,"arc=pass","local_policy"
"02/03/2023 00:00:00","randstadsourceright.co.uk","accessnursing.ie","accessnursing.ie","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",39,0,1,0,0,1,0,0,none,NA,NA
"02/04/2023 00:00:00","randstadsourceright.co.uk","accessnursing.ie","accessnursing.ie","google.com","randstadsourceright.co.uk","209.85.220.69","mail-sor-f69.google.com",NA,"79,0","GOOGLE,US",39,0,1,0,0,1,0,0,none,NA,NA
